Barcode,IssueDate,IsActive,SSN
17286,2016-01-16 16:46:53.320,1,2408574925
17287,2017-10-01 06:53:37.700,1,2304305780
17288,2018-03-29 23:48:29.860,0,2511375416
17289,2019-04-19 17:40:58.840,1,2409792967
17290,2019-08-17 06:04:44.140,0,2603533817
17291,2015-07-22 17:52:57.030,0,2300702564
17292,2014-06-10 00:30:06.940,0,2007564319
17293,2019-03-19 13:38:27.070,1,2209088470
17294,2016-09-22 22:03:29.470,1,2511249951
17295,2015-03-29 21:55:33.080,0,2605866379
17296,2015-12-27 02:37:30.300,0,1902603639
17297,2015-04-26 11:37:40.080,0,1608757779
17298,2016-11-19 07:43:13.830,0,2409269493
17299,2016-02-08 21:45:19.430,1,1910420842
17300,2016-06-23 13:09:50.440,0,2306864758
17301,2019-09-28 21:35:51.450,0,2407132843
17302,2015-02-14 07:30:57.540,0,2403118418
17303,2015-03-28 17:49:59.820,1,2607598147
17304,2019-03-29 00:07:42.570,0,2603677167
17305,2019-06-02 15:48:21.840,1,2111474004
17306,2020-12-28 08:27:22.350,0,2500663643
17307,2017-09-26 17:08:05.200,0,2105857998
17308,2020-01-27 13:20:30.830,1,2309503406
17309,2020-01-03 17:49:10.620,0,2605991589
17310,2013-10-28 02:10:28.820,0,2200072187
17311,2018-03-27 11:54:11.810,0,2409153069
17312,2020-04-08 22:31:19.540,1,2503501881
17313,2019-11-30 23:13:39.710,0,1209948942
17314,2016-10-22 03:56:21.320,0,2304756506
17315,2020-10-25 03:29:56.370,0,2001886857
17316,2019-03-07 20:22:42.340,0,2606920338
17317,2020-03-20 16:23:02.150,0,1902220812
17318,2017-12-08 04:02:18.320,0,1612173136
17319,2014-05-28 09:37:14.300,1,2605391685
17320,2013-11-11 16:33:20.360,0,1809406925
17321,2015-01-16 13:04:24.660,1,2308256133
17322,2017-07-31 17:15:58.350,1,1907380436
17323,2019-12-19 16:40:37.500,0,2312248561
17324,2015-03-02 18:35:04.500,0,2500284849
17325,2015-04-20 20:16:27.910,1,2303858265
17326,2019-10-04 07:58:41.130,1,2401213638
17327,2016-11-01 22:49:57.320,0,1807335069
17328,2016-11-29 14:12:02.710,1,2310206723
17329,2015-10-27 00:32:39.870,1,1801912451
17330,2014-04-15 13:54:49.310,0,2002570124
17331,2019-01-26 16:14:54.560,1,2505576516
17332,2014-12-31 03:41:45.670,1,2602595294
17333,2020-12-07 07:53:57.830,0,2407457688
17334,2018-02-22 02:34:48.470,1,2606396023
17335,2017-12-14 11:47:42.980,1,2505099450
17336,2020-12-04 22:29:01.620,1,2604929426
17337,2019-12-12 03:36:50.390,0,1806080219
17338,2016-09-13 11:03:07.330,0,2308008552
17339,2016-04-11 20:44:53.370,0,2500322450
17340,2014-07-12 20:08:58.240,0,2307329293
17341,2019-04-21 23:38:48.130,1,2403590143
17342,2018-09-04 17:33:06.880,1,2600997540
17343,2019-03-27 05:59:19.250,0,1407996434
17344,2018-12-02 15:30:30.020,0,2205385016
17345,2014-11-01 18:10:32.330,1,2503150210
17346,2016-04-13 19:21:37.490,1,2100048510
17347,2015-07-11 01:16:27.230,1,1900392845
17348,2015-11-07 09:42:05.750,0,2500770415
17349,2016-11-28 18:33:33.100,0,2603891767
17350,2017-01-22 01:32:50.750,1,2310239017
17351,2016-10-07 10:14:28.150,0,2007861578
17352,2018-05-19 07:35:21.760,0,2609172154
17353,2015-12-04 22:05:59.530,0,2112797576
17354,2015-09-09 05:11:59.060,1,2602422884
17355,2014-11-18 00:05:25.770,0,2111935759
17356,2015-08-10 04:19:53.100,1,2312988956
17357,2016-02-26 14:50:20.040,1,2504469024
17358,2013-07-07 23:14:55.320,0,2404247947
17359,2017-05-20 03:51:14.660,1,2602639521
17360,2020-08-29 07:49:40.720,0,2510201374
17361,2017-08-07 09:37:25.020,0,2402301129
17362,2014-04-09 02:56:02.480,0,2307173137
17363,2017-09-12 12:47:50.950,0,2412103907
17364,2019-03-02 03:54:21.310,0,2508158120
17365,2015-10-02 09:55:34.260,1,1710980149
17366,2016-09-06 08:12:26.130,1,2302730112
17367,2020-05-02 14:37:21.720,1,2606823987
17368,2015-03-20 20:38:51.240,1,2605685890
17369,2019-11-08 16:08:38.340,1,2407050674
17370,2020-11-20 05:00:54.760,0,2308375328
17371,2020-03-26 16:45:51.950,0,2211500282
17372,2016-12-17 05:19:54.810,1,2005396613
17373,2015-02-07 07:17:24.950,0,2300862642
17374,2020-11-15 13:28:16.060,0,2300161356
17375,2015-07-23 16:54:32.240,0,2601364274
17376,2017-05-13 19:31:17.790,1,2303249718
17377,2019-05-07 11:16:39.100,1,2601662179
17378,2014-06-29 01:10:07.480,1,2606963690
17379,2013-10-11 00:24:32.170,1,2402204522
17380,2020-01-07 00:54:50.420,1,2108277269
17381,2017-09-05 06:42:13.890,1,2404909527
17382,2014-06-07 13:07:51.570,0,2208195920
17383,2013-06-12 19:38:29.600,1,2510232524
17384,2019-10-04 22:59:49.130,1,2307672933
17385,2018-07-09 03:40:21.160,1,2609093920
17386,2014-02-19 08:39:32.790,1,2305236876
17387,2020-01-27 05:35:46.150,0,2610372847
17388,2018-09-10 02:41:58.760,0,2500869152
17389,2016-09-16 02:29:22.690,0,2609404864
17390,2015-10-17 07:27:49.880,0,2006244866
17391,2018-03-21 07:38:41.570,0,1906330062
17392,2019-11-16 04:21:55.070,0,2209178698
17393,2020-04-26 07:11:52.680,1,2610918605
17394,2016-08-13 12:55:12.660,0,2401760498
17395,2017-12-05 10:31:33.220,0,2602073105
17396,2018-06-24 20:42:45.640,0,2600382192
17397,2014-06-04 04:45:15.920,1,2411135188
17398,2013-07-07 02:04:57.930,1,2505758358
17399,2016-08-12 05:34:55.750,1,2407818016
17400,2019-02-25 09:58:06.200,0,2604473211
17401,2016-12-12 04:44:15.780,0,2606862667
17402,2013-10-02 04:37:35.990,0,2603569662
17403,2016-12-29 17:33:27.410,0,2311868058
17404,2017-01-08 13:32:38.350,1,2012185814
17405,2017-10-28 08:46:58.800,1,2506094190
17406,2020-10-21 04:54:33.350,1,2212917054
17407,2016-09-21 00:17:56.800,1,2104486183
17408,2016-01-19 08:37:43.470,1,2611825642
17409,2013-07-29 12:17:26.820,0,2412578409
17410,2018-07-07 04:34:07.980,1,1310047595
17411,2017-04-04 17:03:14.000,1,2609768062
17412,2015-02-09 13:40:12.560,0,1210981936
17413,2020-09-26 22:50:23.160,1,2210823736
17414,2018-05-14 02:56:24.250,1,2611246995
17415,2016-06-05 01:07:26.830,0,2401908203
17416,2016-08-11 20:29:33.450,1,2505115561
17417,2014-04-08 07:17:32.880,1,1909713637
17418,2018-12-09 13:48:01.820,0,2512866956
17419,2014-02-03 00:14:00.140,1,2503828200
17420,2015-01-23 01:16:01.460,1,2600649900
17421,2017-08-11 02:36:39.980,0,2509703283
17422,2015-02-02 11:55:22.960,0,2505534064
17423,2019-07-04 18:09:28.550,0,2610082879
17424,2017-07-04 08:40:48.450,0,2307080617
17425,2016-02-11 21:22:13.180,0,2012955324
17426,2013-10-21 12:23:56.880,0,2604759338
17427,2017-08-22 22:08:02.140,1,2006968750
17428,2019-06-26 18:22:12.300,1,2405348452
17429,2016-05-23 02:56:42.830,0,2304580599
17430,2018-01-28 20:11:46.600,0,2600767776
17431,2016-05-21 14:46:01.860,0,2509082135
17432,2019-04-12 09:11:41.160,1,2512496900
17433,2018-11-16 19:35:11.730,1,2507012315
17434,2015-08-16 14:26:25.970,0,2006490092
17435,2016-07-06 20:10:34.640,1,2611864693
17436,2017-05-16 02:04:37.900,0,2503743508
17437,2018-06-08 19:34:24.160,1,2204652809
17438,2017-06-04 06:05:51.260,1,2504092696
17439,2015-05-19 14:12:50.320,1,1708971923
17440,2018-09-17 22:45:47.820,0,1808742302
17441,2018-05-31 08:21:36.000,1,1701182338
17442,2017-06-19 20:58:02.670,0,2700614708
17443,2018-07-24 14:24:31.930,0,2510427086
17444,2019-03-12 21:55:14.720,1,2610998568
17445,2019-07-14 14:24:35.890,0,1912066364
17446,2016-07-21 17:58:29.010,1,2511945215
17447,2020-02-19 05:31:31.910,0,2304516372
17448,2015-05-26 04:15:28.430,0,2008667179
17449,2013-08-20 11:47:45.820,1,2509335634
17450,2014-10-05 14:01:59.770,1,2305629013
17451,2017-08-28 13:25:12.760,0,2501404247
17452,2016-06-25 14:57:14.110,0,2600032410
17453,2020-06-03 01:50:57.800,0,2512586051
17454,2014-12-31 04:18:54.280,0,2312924540
17455,2014-12-27 07:21:26.220,1,2609199355
17456,2015-04-21 16:48:52.810,0,1300430111
17457,2015-03-31 10:28:07.440,1,2104040791
17458,2020-06-27 08:52:38.970,0,1808858277
17459,2014-05-09 16:10:25.160,0,2504810122
17460,2017-06-18 20:23:01.920,0,2211761167
17461,2016-08-10 06:46:31.200,1,2700450180
17462,2018-03-28 05:55:44.510,0,2700334057
17463,2020-08-28 05:41:00.650,1,2609532437
17464,2016-06-30 16:05:40.230,0,2609499390
17465,2015-07-28 13:48:06.110,0,2506877173
17466,2018-12-24 07:51:32.840,1,2700072509
17467,2017-03-25 18:05:00.840,0,2207072362
17468,2018-07-24 08:23:57.180,0,2011375720
17469,2015-04-19 06:45:49.610,1,2501549733
17470,2020-01-20 23:02:48.930,0,2403870968
17471,2019-03-06 00:55:09.290,0,2607468692
17472,2017-11-04 01:11:41.620,0,1906875239
17473,2017-01-01 23:35:11.500,0,2611178016
17474,2016-05-18 01:28:12.320,1,2503582665
17475,2017-08-24 16:54:25.470,0,2608482833
17476,2013-08-03 05:38:37.300,1,1408232739
17477,2017-07-11 21:30:51.030,1,2407362769
17478,2013-10-03 20:14:13.830,1,2212792364
17479,2018-12-21 18:16:12.560,0,2409604205
17480,2020-07-23 03:23:44.180,1,1702368254
17481,2014-09-02 06:52:24.970,1,2609291262
17482,2015-09-09 17:52:33.710,1,1806551109
17483,2019-04-18 06:34:26.470,0,2304474395
17484,2015-01-28 12:54:43.050,1,2507819541
17485,2013-11-12 06:46:33.830,1,2011182758
17486,2020-11-25 23:48:47.760,1,2206828760
17487,2019-11-09 07:20:43.370,1,2409263268
17488,2017-04-28 15:16:17.440,1,2702296262
17489,2014-01-30 07:04:59.750,0,2609729360
17490,2014-08-28 03:21:41.820,1,2509587175
17491,2015-07-28 15:36:30.460,1,2501390318
17492,2018-12-12 10:41:45.200,1,0811993879
17493,2016-07-07 13:55:26.090,1,2609127317
17494,2018-11-30 17:49:48.410,1,2701973191
17495,2015-07-20 15:59:16.620,0,2100360064
17496,2013-08-15 02:25:51.480,1,1508511895
17497,2017-10-22 15:17:02.030,1,1708366838
17498,2015-07-05 22:18:51.700,0,2604814392
17499,2017-01-25 08:07:08.600,0,2303986854
17500,2013-12-31 06:33:03.050,0,1311695994
17501,2020-04-27 23:53:28.180,1,2605839449
17502,2015-01-07 21:07:34.730,0,2011416891
17503,2013-07-18 21:29:38.820,0,2509551105
17504,2014-07-31 12:44:56.900,1,2502200644
17505,2016-08-01 13:06:50.490,0,2410832980
17506,2020-10-24 12:13:31.150,0,2102382377
17507,2020-06-23 15:22:02.620,1,2010319227
17508,2017-06-28 00:22:45.470,1,2604691601
17509,2018-05-08 11:24:28.810,1,2600017642
17510,2014-11-05 01:42:48.910,0,2603649319
17511,2018-10-10 19:18:01.790,0,2610161115
17512,2014-12-07 14:13:53.600,0,2505730433
17513,2014-12-17 14:36:26.400,1,2601678471
17514,2014-10-17 12:46:40.990,1,2504324300
17515,2016-03-28 13:30:36.940,1,2000384914
17516,2014-05-13 12:53:57.490,1,2503035310
17517,2019-12-10 23:21:18.050,1,1901564159
17518,2019-01-10 16:46:17.590,0,2211571175
17519,2016-01-29 09:19:06.390,0,2510114592
17520,2015-09-01 13:59:18.350,1,2501903562
17521,2020-02-15 00:30:49.470,0,2500664034
17522,2020-11-27 02:48:43.400,0,2603270196
17523,2017-12-04 01:18:57.430,1,2506298555
17524,2014-02-01 03:24:07.780,0,2511714859
17525,2017-12-05 07:26:18.470,0,2509198540
17526,2013-09-03 14:13:24.090,0,2606928282
17527,2014-10-09 11:16:15.530,1,2212694643
17528,2019-02-02 05:45:23.090,1,2700434695
17529,2014-04-10 09:28:55.700,0,2412229366
17530,2017-06-21 14:28:33.990,1,2602398725
17531,2016-10-11 14:21:35.280,0,2700372484
17532,2015-06-18 23:11:59.330,1,2104508979
17533,2017-09-08 12:07:05.230,0,2609479439
17534,2018-06-02 11:43:09.510,1,1803865202
17535,2013-09-06 03:30:16.000,1,1711899860
17536,2020-08-25 09:44:50.250,1,2601309970
17537,2015-08-03 20:22:54.890,1,2405087398
17538,2018-02-27 17:49:29.570,1,2411664206
17539,2019-06-28 23:47:52.570,0,2408328333
17540,2014-01-18 18:33:02.690,0,2209208603
17541,2013-11-14 08:26:45.140,1,2610589419
17542,2015-10-24 06:57:57.890,0,2609743567
17543,2019-12-22 03:51:48.630,0,2210677742
17544,2020-03-27 05:22:10.850,0,2203045183
17545,2016-11-17 08:03:40.030,1,2611466576
17546,2014-01-31 01:22:36.850,0,2601781294
17547,2017-06-06 20:05:18.790,1,2703944646
17548,2015-03-03 01:08:45.100,1,2008467343
17549,2016-02-14 04:19:11.470,0,2406744043
17550,2014-08-19 03:05:19.120,0,2511802753
17551,2014-09-05 03:04:33.440,1,2510708690
17552,2019-10-12 22:30:44.450,0,2608840898
17553,2020-06-06 12:59:45.310,1,2407556076
17554,2014-11-05 18:07:50.240,1,2504946520
17555,2014-11-16 06:02:13.580,0,2701380436
17556,2020-05-31 21:04:44.780,1,1906897272
17557,2018-02-03 19:48:37.310,0,2611440851
17558,2020-06-16 18:05:31.040,0,2007728809
17559,2017-08-26 05:18:38.430,0,2407412981
17560,2016-05-09 22:53:26.390,0,1408663235
17561,2019-06-28 00:57:15.610,1,2508713691
17562,2014-11-01 09:36:39.520,1,2606239321
17563,2016-08-29 14:53:49.760,0,2011932394
17564,2014-04-28 20:55:54.820,0,2601113321
17565,2019-01-24 11:21:13.640,1,1810241077
17566,2016-10-03 20:06:02.450,0,2305623216
17567,2018-03-31 02:06:48.370,1,2600036649
17568,2017-07-17 02:53:16.900,0,2500913655
17569,2014-07-23 09:16:24.990,0,2401230293
17570,2016-08-03 03:45:46.690,1,2603669459
17571,2019-10-10 16:31:02.600,0,2607901985
17572,2015-03-25 05:31:48.470,0,2210475570
17573,2020-07-14 16:58:25.020,0,2404276051
17574,2015-06-22 14:46:03.700,1,2703611836
17575,2015-03-30 05:32:33.210,1,2607405162
17576,2017-10-03 17:32:51.570,1,2411497552
17577,2014-05-18 22:56:54.770,1,2405230886
17578,2018-09-08 19:56:46.590,1,2607134340
17579,2018-03-16 19:20:27.760,1,2608947602
17580,2017-04-16 06:03:41.620,0,2507314460
17581,2017-03-29 18:08:05.300,1,2600810739
17582,2020-08-08 10:07:30.430,1,2609583266
17583,2016-05-31 01:26:11.620,1,2304124485
17584,2020-08-22 06:23:36.580,1,2508963762
17585,2016-03-28 11:24:00.540,1,2206342765
17586,2017-12-30 15:50:50.830,1,2409244742
17587,2016-01-12 10:12:14.030,1,2401208463
17588,2016-04-14 17:59:14.990,1,2505926289
17589,2016-12-27 05:40:55.920,0,1201790949
17590,2014-04-07 06:25:31.220,0,2404254763
17591,2016-01-01 13:56:12.940,1,1203456523
17592,2016-02-17 02:17:23.860,0,2204972821
17593,2013-12-14 12:30:51.140,0,2703031755
17594,2016-07-31 00:54:26.180,1,2606825561
17595,2015-07-24 17:35:47.080,1,2401056070
17596,2020-01-13 22:50:05.630,0,2511801483
17597,2020-02-24 16:04:08.130,0,2608206251
17598,2019-02-04 06:55:53.800,1,2612049537
17599,2014-08-13 18:00:57.200,0,2309541463
17600,2013-07-26 11:57:37.580,0,2609567839
17601,2016-11-01 23:15:48.480,1,2609590652
17602,2020-11-20 17:12:01.900,1,2101744772
17603,2014-01-20 15:52:20.100,1,2010941316
17604,2020-07-13 00:33:24.780,0,2305183032
17605,2015-11-09 10:34:16.530,1,2511859480
17606,2020-06-12 21:32:44.970,1,2401540774
17607,2020-03-30 05:32:19.430,0,2611139272
17608,2018-05-27 22:13:41.600,0,2411662722
17609,2020-08-08 12:35:17.040,1,2510551058
17610,2018-02-12 12:29:22.010,1,2608182345
17611,2019-06-25 22:07:50.010,1,2611940183
17612,2020-05-27 23:51:50.720,0,2409612565
17613,2015-09-12 22:45:03.270,0,2507436734
17614,2013-10-21 23:14:56.810,0,2306103227
17615,2020-02-11 04:45:21.090,1,2205615174
17616,2019-11-19 14:49:45.190,0,1809781748
17617,2019-06-03 08:10:27.900,0,2004765279
17618,2017-01-07 08:30:13.180,1,2512323933
17619,2019-01-31 09:31:54.280,1,1712636754
17620,2014-07-06 19:30:22.800,1,2605905440
17621,2014-03-04 09:53:48.420,0,2700355445
17622,2015-05-28 08:07:33.380,1,2608139058
17623,2013-12-30 21:12:20.970,1,2509291211
17624,2013-09-27 02:50:53.760,0,2703916038
17625,2014-01-12 13:49:33.750,0,2706984409
17626,2017-02-02 14:13:38.740,0,2510057567
17627,2014-09-20 17:00:57.330,1,2503081399
17628,2017-05-26 16:03:58.840,0,2706913420
17629,2020-11-28 21:10:16.630,0,2401081747
17630,2016-03-16 06:42:27.580,1,2610970252
17631,2018-08-10 01:28:43.440,1,1705971672
17632,2016-04-13 16:01:00.970,0,2112444370
17633,2017-07-08 01:55:49.380,0,2302170066
17634,2018-01-31 07:22:50.180,0,2602503380
17635,2013-11-24 06:47:53.130,0,2400968355
17636,2017-05-09 00:56:03.410,1,2010491458
17637,2019-12-29 18:15:10.330,0,2602847051
17638,2016-11-18 00:52:46.850,1,2308047983
17639,2018-03-25 19:49:20.050,1,1602177991
17640,2016-10-15 13:51:15.580,0,2105178706
17641,2018-10-02 10:18:31.400,1,2611886127
17642,2018-08-17 11:58:32.430,1,2109139139
17643,2016-09-06 05:23:57.950,1,1004946310
17644,2019-11-14 17:11:33.910,1,2202496917
17645,2015-10-13 08:17:41.220,0,2202785001
17646,2016-08-05 14:04:22.220,0,2511411423
17647,2013-11-16 03:32:20.580,1,2402927855
17648,2013-08-04 13:15:54.320,0,2612935145
17649,2017-06-19 20:09:05.090,0,2504181352
17650,2016-09-04 02:46:01.900,1,2400428069
17651,2014-01-22 14:39:37.720,1,2608726730
17652,2016-07-29 07:33:54.940,1,2603609410
17653,2013-06-15 21:23:59.520,0,2704248303
17654,2013-07-19 22:30:34.400,1,2706485206
17655,2020-05-24 02:03:49.160,1,2609975217
17656,2014-11-17 15:08:15.090,1,2412951757
17657,2020-05-02 19:59:40.920,1,2601222893
17658,2013-10-05 13:01:26.340,1,2410400261
17659,2019-12-11 10:43:51.020,1,2608372684
17660,2019-10-06 20:20:37.790,1,2502870976
17661,2019-03-05 04:31:47.630,1,2500791813
17662,2016-04-15 13:28:20.590,0,2706565910
17663,2018-06-29 01:03:24.980,0,2600404608
17664,2017-11-04 05:52:49.450,0,2700716520
17665,2020-07-05 11:00:38.570,0,2408200817
17666,2016-08-23 06:06:49.030,1,2605411982
17667,2016-05-01 21:56:01.340,0,2605004401
17668,2018-08-12 15:22:13.100,0,2604910024
17669,2020-11-27 16:27:03.680,1,2108460079
17670,2016-03-16 03:49:17.680,1,2709365377
17671,2020-11-20 20:34:34.860,1,2010517318
17672,2015-12-26 07:17:41.050,0,2411213875
17673,2019-10-15 12:40:53.140,1,2704906489
17674,2015-09-27 19:40:38.700,0,2612408593
17675,2016-10-04 09:11:51.400,0,2608887218
17676,2016-07-17 21:55:16.000,1,2301414573
17677,2019-09-21 02:43:35.430,0,2706191301
17678,2015-02-16 04:00:47.060,0,2704490662
17679,2018-12-15 18:33:12.550,1,2701708830
17680,2018-06-08 23:45:11.540,0,2202504347
17681,2016-08-29 10:41:18.160,0,2401441931
17682,2014-07-29 03:45:03.000,1,2611163072
17683,2020-12-06 19:54:53.760,1,2300710533
17684,2017-09-05 18:24:14.730,1,2709376622
17685,2015-08-04 16:02:49.860,1,2406425731
17686,2015-06-23 17:54:48.490,1,2205230283
17687,2016-04-09 18:37:01.450,1,2705927168
17688,2017-05-31 03:25:14.980,1,2701925989
17689,2018-09-09 05:19:01.020,0,2410128291
17690,2020-01-07 15:39:38.040,0,2605347234
17691,2018-01-06 04:56:22.490,1,2509510723
17692,2019-09-05 05:13:43.980,1,2104270219
17693,2017-12-08 14:08:55.840,1,2710440635
17694,2019-06-19 23:28:42.270,1,2705491837
17695,2018-08-13 09:19:27.950,1,2609693680
17696,2015-11-28 20:50:10.810,0,2603814364
17697,2013-07-31 10:55:07.440,1,2606631189
17698,2019-11-02 23:31:08.510,0,2511835300
17699,2020-05-11 06:10:55.350,1,2701486896
17700,2020-02-20 02:10:52.190,1,2611800452
17701,2013-09-15 16:08:20.880,1,2704070789
17702,2016-04-05 12:10:07.480,1,2704473986
17703,2013-09-06 20:48:50.650,0,2703892093
17704,2014-09-15 16:19:47.400,1,2612751439
17705,2016-10-14 06:11:27.040,1,2709921045
17706,2019-01-28 07:21:56.680,1,2611314282
17707,2017-10-14 18:53:01.810,1,2412822794
17708,2018-09-19 01:43:20.820,1,2607588465
17709,2017-10-15 13:18:43.000,0,2607643236
17710,2017-04-18 04:08:33.160,0,2602464267
17711,2016-02-27 12:24:39.670,1,2401982567
17712,2018-08-27 15:58:53.860,1,1908802887
17713,2015-10-21 18:28:13.790,1,2611648157
17714,2014-12-14 10:58:39.480,0,2503742055
17715,2016-07-19 09:39:19.630,1,2502109060
17716,2018-01-17 00:46:44.630,1,2500585703
17717,2016-05-09 17:33:26.830,0,2608612220
17718,2014-04-04 06:39:10.250,1,2509499263
17719,2015-09-12 13:49:59.590,1,2601526786
17720,2018-06-24 17:05:50.070,0,2509229883
17721,2013-10-25 11:29:47.570,1,2302982003
17722,2019-12-02 18:30:46.370,0,2112434279
17723,2020-12-03 10:03:12.090,1,2300099537
17724,2014-05-03 00:47:25.630,1,1703680191
17725,2019-03-10 22:52:55.200,0,2401944682
17726,2014-08-28 15:20:50.880,0,2511731811
17727,2019-01-17 17:08:45.210,0,2606325623
17728,2013-10-07 13:12:10.870,1,2608575522
17729,2018-02-14 10:21:10.760,1,2701166743
17730,2014-04-18 12:21:40.590,1,2604990101
17731,2016-05-29 11:00:08.550,0,2707095028
17732,2020-11-18 03:12:26.930,1,2710070093
17733,2015-10-07 21:49:51.720,0,2706439052
17734,2019-10-26 16:22:20.360,1,2206436203
17735,2018-03-05 07:36:50.650,1,2604074492
17736,2013-11-04 22:31:10.670,0,2505531950
17737,2014-05-03 06:56:12.350,1,2611906576
17738,2019-09-03 03:35:06.360,0,2705403491
17739,2014-05-04 12:12:47.690,1,2300294891
17740,2017-07-07 08:40:53.180,0,2504916253
17741,2018-09-08 23:01:46.690,1,2509068691
17742,2018-07-22 16:53:40.630,0,2301628546
17743,2020-08-15 14:06:31.990,1,2405387494
17744,2014-11-03 01:10:27.860,0,1808742373
17745,2017-04-22 03:14:58.370,1,2510342840
17746,2020-05-11 12:57:28.640,1,2612912436
17747,2017-04-26 10:45:30.190,1,2610924458
17748,2016-06-06 03:10:16.350,1,2706579028
17749,2016-05-12 13:49:22.630,1,2606645989
